   0.0000000000000000               (1.976196983832778641954064369201660182E-0016,0.00000000000000000000000000000000000)
  0.12500000000000000       (4.233431323273610679566205539985733050E-0016,-1.969897572396032641656059595534944378E-0015)
  0.25000000000000000       (-1.447420169370667589843777093504754167E-0015,9.220881101568198807058964496369198400E-0017)
  0.37500000000000000       (-9.454702408547859492353928208629404738E-0016,7.309550105554584203002516888631798144E-0016)
  0.50000000000000000      (-2.199218902783224434296204087053716585E-0016,-6.157161979049770657270588906904237415E-0016)
  0.62500000000000000      (-8.425148828819228859827668054584800804E-0017,-3.569115274393096356360017770101775457E-0016)
  0.75000000000000000        (7.579966878300146935115592949422329957E-0017,1.708409114604729236625450998181236099E-0015)
  0.87500000000000000      (-8.486661122330263116766915982043135699E-0016,-7.842915947954954793027021098034891005E-0016)
   1.0000000000000000       (-1.237041719008166056246234360524261552E-0015,2.077396289360538332023321025078353986E-0015)
   1.1250000000000000        (4.868464238081224844841390391407665335E-0016,9.957572377535028876964523592074596642E-0016)
   1.2500000000000000               (2.022879556805878370908948256265198518E-0015,1.99999999999999988284011507060343071)
   1.3750000000000000      (-3.433022482722452412229484658793001617E-0016,-3.762831699071382387065411187900621012E-0016)
   1.5000000000000000      (-1.412609586616880485042993099433374920E-0016,-1.932094131655283383735436690175880906E-0016)
   1.6250000000000000       (5.722258871589991858660776659982626829E-0016,-2.050286409389709920175329679070800810E-0016)
   1.7500000000000000       (-1.939669644701073263980149455229339634E-0016,1.149249173027324387988442330069750285E-0016)
   1.8750000000000000        (2.105766389798050920763645537895754033E-0016,4.389684944295652051920166335947319262E-0017)
   2.0000000000000000              (3.00000000000000019846832028033394175,-2.976326258034874152724563299837993888E-0015)
   2.1250000000000000      (-1.833617329319160857787729185548961843E-0015,-4.903123051626246922668827891428039185E-0016)
   2.2500000000000000       (-1.402900447006661956509624078239452006E-0015,1.464847779780192084248892753919885602E-0016)
   2.3750000000000000       (-9.857323675290275302954757565322912365E-0016,1.089630892667843864535237111685796839E-0015)
   2.5000000000000000        (6.698929792117183267488300475478445168E-0017,9.354749838357153463307509477218434865E-0016)
   2.6250000000000000       (-1.058379340284801942992029169807591896E-0015,6.213938340554722037714121454167775950E-0018)
   2.7500000000000000       (-9.431165335810466974839031035108671189E-0016,5.767494942743668690622228858366954580E-0016)
   2.8750000000000000       (-1.184804530141148547146959093079366846E-0015,2.061733688375029691359944493803059538E-0015)
   3.0000000000000000        (2.233941764706907871251873719839489349E-0015,1.477118785255552977636380961664630388E-0015)
   3.1250000000000000       (9.532369215063868375479983492668746978E-0016,-6.320011404578999106102982126279367307E-0016)
   3.2500000000000000        (2.564347970614158244484071225966126557E-0017,9.847891057162651905191014102640279692E-0016)
   3.3750000000000000       (5.506516064035908641879618878192476401E-0016,-7.965075520798439102967995752971788717E-0016)
   3.5000000000000000       (-4.591663330643763241061852987541233479E-0016,4.039605633143437449205155058065407029E-0016)
   3.6250000000000000       (6.288041112696117429153830576742778818E-0016,-2.447080426063231432829067526984624282E-0016)
   3.7500000000000000       (-7.402283806708942459304232915027482596E-0016,8.725553940202404815477254759256525275E-0016)
   3.8750000000000000        (6.422364311520426706255676188645546734E-0016,7.219855458918339562871300334930722179E-0016)
   4.0000000000000000        (2.408765834084079515312937596167273120E-0015,1.831537421240941843474398354319031940E-0016)
   4.1250000000000000       (3.004405054770369446837226149025085763E-0016,-1.334395578002797898264002274973559666E-0015)
   4.2500000000000000      (-7.136323220355012238137023369367556456E-0017,-1.203193191707097918806100353705541167E-0015)
   4.3750000000000000      (-3.271696121093731435074472790928825734E-0016,-2.499782419191981612292731780561762524E-0016)
   4.5000000000000000      (-1.966190969600774632941901894659005321E-0017,-3.826726261728060815086125766819718279E-0016)
   4.6250000000000000       (-4.486813404254984095584517850409856813E-0016,6.502068603835138215063176150687228458E-0017)
   4.7500000000000000      (-1.381872206410356976340920962566112980E-0017,-1.259423731898111956062182679262403661E-0015)
   4.8750000000000000      (-6.005230267375414366277369870673653537E-0016,-1.073779657622374266704443747436125939E-0015)
   5.0000000000000000       (-1.668721384657280778592690464232989865E-0015,3.732676374973589331321137944881607003E-0016)
   5.1250000000000000      (-1.509438429692639619919568404015143463E-0018,-2.899538757406998225879124617843074973E-0016)
   5.2500000000000000       (-8.233188191222135558017314484061334745E-0016,5.333703094195322549457696118413678780E-0016)
   5.3750000000000000        (2.785383473399430402732714061058536661E-0016,5.213893378239268110718918013332754226E-0016)
   5.5000000000000000      (-4.326413090544202434205457503088433562E-0017,-1.445814971460509471879638914203202776E-0016)
   5.6250000000000000       (-1.010342786393810446800556283875731720E-0015,1.269991565276920825448153027821713951E-0017)
   5.7500000000000000       (2.916438884677766364153762440445802782E-0018,-7.116689877040977160184392652583646130E-0016)
   5.8750000000000000      (-7.854678042003632289163720828789666081E-0016,-1.970706699149692725285355314508948164E-0016)
   6.0000000000000000       (-8.995904544702563438237743704104040312E-0016,7.166976010304442068684570813009362850E-0017)
   6.1250000000000000       (-1.021850498180352489691806797583882143E-0015,1.041508953546183258426788498296638772E-0015)
   6.2500000000000000       (-2.977027598870934177329970523536933370E-0017,1.045406929270573602605999306559587881E-0015)
   6.3750000000000000      (-4.550811942126794712970273718920315178E-0016,-3.445669571065406023826266445774257806E-0016)
   6.5000000000000000       (-7.449409845703187302420957566329675121E-0016,1.080783078374106729669054477892412460E-0015)
   6.6250000000000000        (1.307063166035828372835447294200241185E-0015,3.698104476536669178585682613588578324E-0016)
   6.7500000000000000       (-1.330453378802429720514780011887990215E-0016,6.122034962887664261321401785207426554E-0016)
   6.8750000000000000       (1.134124434231979307105753246629309651E-0016,-1.578668972478366543389711529727580055E-0016)
   7.0000000000000000       (-5.761069045198370724252627971607794711E-0017,7.944713263030461597825429439101238657E-0016)
   7.1250000000000000        (5.306823597008530612341435051055093473E-0016,4.133298805505241058742966567705045616E-0016)
   7.2500000000000000       (1.712346827283516120977195037582425977E-0017,-6.118469172951482359291832981325858138E-0016)
   7.3750000000000000       (-2.840584920410320092464455129408716545E-0016,6.390209390069488272716903700491261355E-0017)
   7.5000000000000000       (3.854985154484174675535656713619623135E-0016,-3.733537344419647124007714667505469409E-0016)
   7.6250000000000000       (3.591725895625312219438810308045783733E-0016,-5.047917453660012710552404591384924128E-0017)
   7.7500000000000000       (8.047917458041083360560951037665766195E-0016,-6.522854935943172794312730405151760574E-0016)
   7.8750000000000000      (-5.758315672770566335857241637604667420E-0016,-2.535555750883291484956584370217374256E-0015)
   8.0000000000000000      (-2.944988779231922921094945851660134950E-0015,-8.908106040011178759922634341762686664E-0016)
   8.1250000000000000       (-2.157829174563514143704276882658201909E-0015,1.526965755569697607586476927063775183E-0015)
   8.2500000000000000       (-6.472312695295171993981061064399635857E-0016,1.539512860659730232862806020069621730E-0015)
   8.3750000000000000        (8.888921998825855518366320729526469713E-0017,6.307882633072278098877768473272607295E-0016)
   8.5000000000000000       (-4.797372835258243992574549734845187762E-0016,6.715731492857821756120262518306601436E-0016)
   8.6250000000000000       (-3.094641024903495721699677663208445285E-0016,5.102408862305366566885963093701217722E-0016)
   8.7500000000000000       (-4.390931448349827567647728702452261252E-0016,6.144615973667320668931772430454931790E-0017)
   8.8750000000000000       (-1.146779489207054817671593337383386112E-0015,1.565919951258690636736264220425527796E-0015)
   9.0000000000000000        (4.475800187142897298329704355144324350E-0017,1.380946876909054187376382733044770109E-0015)
   9.1250000000000000        (4.839683620491614028978653492799274669E-0016,1.286920517109104406562283204245395428E-0015)
   9.2500000000000000        (7.781748915260127610934001746247786910E-0016,3.452784108405367890576369840816437189E-0016)
   9.3750000000000000      (-2.744154162832944389977705485315954335E-0016,-2.305688596409929281214504255557762320E-0017)
   9.5000000000000000        (2.055129149682932962102834672288206390E-0016,5.381212806602657791302032707145985158E-0016)
   9.6250000000000000        (1.977681360773771564416280685493098426E-0016,1.873307918843648222367768970099809477E-0016)
   9.7500000000000000        (4.766066755347074545389886659215429527E-0016,1.418065968483316070757729876589814836E-0015)
   9.8750000000000000        (1.606684341570367021145546117304222851E-0017,2.034892125628096043162512219380239570E-0016)
   10.000000000000000       (1.054496912694907115420682481791310209E-0015,-2.018494987958430246553037127402909941E-0016)
   10.125000000000000       (-8.790057354599610676457290141313732685E-0017,2.017010032033602024290354662741599493E-0016)
   10.250000000000000       (2.577520195308459370824693888152427822E-0016,-4.928797481189062084078662348081681843E-0016)
   10.375000000000000       (-6.881518834717732750680098048842941917E-0016,7.798582466248114860476841268122037662E-0016)
   10.500000000000000        (4.287859590439025130614700870368044407E-0016,2.956195322314266291695087577311055065E-0016)
   10.625000000000000       (-8.744147985009777124853577263494150693E-0017,3.353664215865022682461065748760385197E-0016)
   10.750000000000000       (-8.271446183935966336543368642351816217E-0016,8.854069529300437031426010076399542034E-0017)
   10.875000000000000        (1.114661673707089995576944565494855328E-0015,5.819243573236550039938907573299720972E-0016)
   11.000000000000000      (-8.245405582297929010561876938745104189E-0016,-3.268409085984163894597484617892195609E-0016)
   11.125000000000000       (3.745640929690130341647554553320311481E-0016,-6.310274265887080583615312628412709856E-0016)
   11.250000000000000       (-1.049842032620466902470767729307847300E-0015,1.558536232192884655891611294093125391E-0015)
   11.375000000000000        (6.302031093005084658740565179479668578E-0017,2.064073134424922128123825106048392166E-0016)
   11.500000000000000       (-1.474121749007047718575056314070235330E-0016,8.087134500741737588900995975792290852E-0016)
   11.625000000000000        (2.920290348996202826646215872200916962E-0016,2.924714649752208104083448259232963548E-0016)
   11.750000000000000       (-1.384435500894553830741920177268770360E-0015,1.184412871085477774772745371424156969E-0016)
   11.875000000000000        (4.879962427891747873821726948945052687E-0017,2.047487630933872147869614942953182650E-0015)
   12.000000000000000        (9.407038533020891502480699941652548040E-0016,1.388954841791878009508638762326724933E-0015)
   12.125000000000000        (1.342388907999308025309574369313325200E-0015,7.222947434191538613586027404605889361E-0016)
   12.250000000000000       (6.031798657179934734310798392842022719E-0016,-6.302658671001142804954833558756325080E-0016)
   12.375000000000000       (-2.336307795961999785022371108650090344E-0016,6.551016691079905289556594375337297908E-0016)
