   0.0000000000000000              (-7.549516567451064474880695343017578595E-0017,0.00000000000000000000000000000000000)
  0.12500000000000000       (8.702328199224621460022583150229627431E-0016,-1.756413655348429890236535852073598947E-0015)
  0.25000000000000000      (-2.121335361620774187719117981769668698E-0015,-7.856222140948929173909894451082388681E-0016)
  0.37500000000000000       (-1.206851532755810405901837461804307108E-0015,1.845360708298635193469596676515738559E-0015)
  0.50000000000000000      (-4.105201790399246565950413790002726353E-0016,-5.179618635651167176149218807006760246E-0016)
  0.62500000000000000        (1.196269726816882749180382457644961861E-0016,5.348092091464491536222724136587297398E-0016)
  0.75000000000000000        (4.455334664376940999025515629078890859E-0016,1.548157376709252088891153198052573209E-0015)
  0.87500000000000000      (-6.187724016080305295100015174199461880E-0016,-6.997195265244169030786691555797988488E-0016)
   1.0000000000000000       (-5.902871579400172588989776194092668089E-0016,2.027076728374677756882600420180342176E-0015)
   1.1250000000000000        (3.488825863570336894898087468601467997E-0016,8.323087113192413719842357807904517632E-0016)
   1.2500000000000000               (2.972187345987339978469455446625564727E-0015,4.00000000000000000584518780704790051)
   1.3750000000000000      (-4.248176471716151316487960264846064526E-0016,-9.491333361320855660803183282171519541E-0016)
   1.5000000000000000       (1.657209926971130224206420636572795012E-0016,-5.093964710924491905127166118388658327E-0016)
   1.6250000000000000       (2.297986940956279029948773317600889389E-0016,-8.723541447520407739899714172152915882E-0016)
   1.7500000000000000      (-4.285607036870564343257337835311929525E-0016,-3.483387865629477301247262286660232976E-0016)
   1.8750000000000000      (-2.906401309007923246560330266688094402E-0016,-7.701344029738029299581259340714168764E-0017)
   2.0000000000000000              (2.00000000000000025986335979119750467,-2.137415742216909891456774141167396082E-0015)
   2.1250000000000000      (-2.318999173378925718426742515014281469E-0015,-1.255396415617389713641959512496767976E-0015)
   2.2500000000000000       (-2.215550582458251718449221489639129473E-0015,8.239735892998050215420722647303443313E-0016)
   2.3750000000000000       (-4.765486733256498942882453493157734507E-0016,1.468032985587879936630154415164780258E-0015)
   2.5000000000000000       (-8.188597963642335602061510299031919902E-0017,1.091032693901384295805989860833152605E-0015)
   2.6250000000000000      (-9.983909574675970844893116522151993916E-0016,-1.118283719423329521901260626219476859E-0016)
   2.7500000000000000       (-6.397426165626392733752876296482568484E-0016,1.327591578700106238459943693368185966E-0015)
   2.8750000000000000       (-5.128320519820659070171375535261162389E-0016,1.769081438214443107161603206738615909E-0015)
   3.0000000000000000        (1.353285291126093624766095571038416437E-0015,7.291423023136278902174695668265039429E-0016)
   3.1250000000000000        (1.038716512986216643643339095568064927E-0015,3.216886205777147912328925967152479200E-0016)
   3.2500000000000000        (3.790620023618912095228412547010510815E-0016,1.055411341339588330896942292680446763E-0015)
   3.3750000000000000       (3.801494967829225710077896277790277341E-0016,-1.039154270652107219716826898806494493E-0015)
   3.5000000000000000       (-7.174986035732123156424112447132443551E-0017,5.056040825659064620079815520082675997E-0016)
   3.6250000000000000       (5.946144703426961004362895584774859380E-0016,-2.083373965694985977896330640953992479E-0016)
   3.7500000000000000       (-2.931411864846071836057416650323333729E-0016,3.701585189969063332688255766292803263E-0016)
   3.8750000000000000       (-5.341396129204085872164284907615516428E-0016,3.874592972826287346718647675017376205E-0016)
   4.0000000000000000        (2.011930570457210225182749286769481700E-0015,1.579669341302849300359892075358756622E-0015)
   4.1250000000000000       (1.329272895252194299395141029819046006E-0015,-1.411587123973847234991987347891424938E-0015)
   4.2500000000000000      (-3.127545514706129473445262370558398432E-0016,-1.069675467576817723007612512822391108E-0015)
   4.3750000000000000      (-5.609100532489928361612229575213669805E-0017,-9.643502819864087636517206212521955695E-0017)
   4.5000000000000000       (2.581770885008039378586425491474845163E-0016,-4.195283970477265846407551286634531965E-0016)
   4.6250000000000000      (-2.394380563264135637109585366501177592E-0016,-1.367563151426740431350303270260490320E-0016)
   4.7500000000000000      (-3.247258381789033438767031720812923015E-0016,-1.170072812237097543563778343460643235E-0015)
   4.8750000000000000      (-2.223452546806302920583415652475985901E-0016,-6.046687310327097298088905460240855848E-0016)
   5.0000000000000000       (-1.293254058118331090946048968899286522E-0015,3.386041411802275001669354767909755747E-0016)
   5.1250000000000000      (-2.394560355758136023447243064016025293E-0016,-6.480801760911465678217864358623052699E-0016)
   5.2500000000000000       (-6.781785028482816211439814195559186471E-0016,1.095845160441892905718419759580810673E-0015)
   5.3750000000000000        (2.118488635858963250723865776562368621E-0016,2.858938510627333912597466865829913828E-0016)
   5.5000000000000000       (2.444860046368253103162501788197397294E-0016,-3.472040524042357606196144834722481175E-0016)
   5.6250000000000000       (-9.219179040661438060678480354222587989E-0016,1.530962678348832297979908178906475449E-0016)
   5.7500000000000000      (-6.114914600047558232761593769868510692E-0017,-2.552995729572401132020234807854347785E-0016)
   5.8750000000000000      (-7.028535617682391895905357177860593542E-0016,-7.101280131900417236992455810428595761E-0017)
   6.0000000000000000       (-5.332609021193085074625676586965830641E-0016,1.673135071449685927505834825354204190E-0016)
   6.1250000000000000       (-6.045610586473621007545782866320258529E-0016,8.951602841822253981286397446066854252E-0016)
   6.2500000000000000        (1.977568621673897919961555795215419777E-0016,5.091759770629881552580720436867322616E-0016)
   6.3750000000000000      (-1.387033204760995902917330556197738780E-0015,-5.328082735141720303128683932744546702E-0017)
   6.5000000000000000       (-4.664566729312712709925324586247414840E-0016,2.313322198429744604629819767883867396E-0015)
   6.6250000000000000        (2.291436644660523411371601833406736378E-0015,4.227981933014112647119429847310829750E-0017)
   6.7500000000000000       (-6.655082975446511134830662472833790128E-0017,7.861990662101718854873538323320086958E-0016)
   6.8750000000000000       (6.576573667013027653658677307024530058E-0016,-6.099811573053949420470650575999544740E-0017)
   7.0000000000000000        (4.165979668764320887870210761093678976E-0016,4.228681063248915188668275664021229261E-0016)
   7.1250000000000000       (8.355956895808463647988029151409238459E-0016,-1.414784249090204818856831769366424759E-0016)
   7.2500000000000000      (-2.447633081951097353988635259366454026E-0016,-6.197176113464213369134776985660655064E-0016)
   7.3750000000000000        (2.890603539089988786262621167755024766E-0016,2.010181366905231595012721718508265789E-0016)
   7.5000000000000000       (3.298837423592686729366846030681216501E-0016,-2.835418831372309961341666454589742775E-0016)
   7.6250000000000000       (8.156489681174361464975112208441485233E-0016,-3.516432004915076528150912400789212045E-0016)
   7.7500000000000000       (4.036436585614514053390156864304325119E-0016,-7.421109256570267779115068664862392580E-0016)
   7.8750000000000000       (2.202947263879077590618530735868844918E-0017,-1.766518924877748952325193023989260381E-0015)
   8.0000000000000000      (-1.995261618408444361301759299887005159E-0015,-1.358375886669108655972140947083171598E-0015)
   8.1250000000000000       (-1.995981018823121056900806384884520707E-0015,1.045809110876626074420948907461236277E-0015)
   8.2500000000000000       (-5.522052061171634849104121712864839848E-0016,1.203975302131310833985028520084813898E-0015)
   8.3750000000000000        (2.652854168159639664482746220274961342E-0016,3.940801649310868390133174395465387176E-0016)
   8.5000000000000000       (-3.219556346009786477200351900668812210E-0016,5.616494887999466643822927134427704468E-0016)
   8.6250000000000000       (-1.547275901169355746930255129438145047E-0016,2.225666487451052800907045858803468410E-0016)
   8.7500000000000000       (-2.245983241273014348874641360190932158E-0016,3.998660884828761151587334293728157217E-0017)
   8.8750000000000000       (-8.034064066523035892406675837696436404E-0016,1.303699799471078195722683704066970924E-0015)
   9.0000000000000000       (-1.876099272306059630687579662357191809E-0016,1.236129572233188515519022915399342479E-0015)
   9.1250000000000000        (1.489869036443348114137812364056770779E-0015,4.969124632471801666967137833205543386E-0016)
   9.2500000000000000        (6.154328008939708136725137275397295372E-0016,9.606739664803898895723168134100740440E-0017)
   9.3750000000000000      (-7.060729294970036015196258321160807087E-0016,-1.841692990648653460171660916505499844E-0016)
   9.5000000000000000        (6.684100787046572691574341697658450511E-0016,2.684741395264429449606224596490653468E-0016)
   9.6250000000000000       (-7.756237938645305412438740423404513802E-0018,2.552441405590362815660694937759608195E-0017)
   9.7500000000000000        (3.187964308411371715717969500918576488E-0016,8.812504136728341871976494788554794502E-0016)
   9.8750000000000000        (1.286775553999479194262094118766306758E-0016,2.357215756119646404748148689796767671E-0016)
   10.000000000000000       (1.103965310027402779420997044219038169E-0015,-2.495341526052772381980692603997467242E-0016)
   10.125000000000000      (-5.222186905213144010687041185853749180E-0017,-2.341226684120956245257168141764019500E-0016)
   10.250000000000000       (5.651552847302009671836581252668332633E-0017,-5.174856088275458060312436010552388996E-0016)
   10.375000000000000       (-3.493709924857347434051523242660040117E-0016,5.172391722609571723916243381065408685E-0016)
   10.500000000000000       (5.145638035960445567247833599477413838E-0016,-2.605771780812970288122076171297099613E-0016)
   10.625000000000000       (-4.895927243112008354142442177569006457E-0016,1.703440336817911226779281082649477668E-0016)
   10.750000000000000       (-7.857383649971063876016289293405818792E-0016,1.154363181951920340887939385885095111E-0016)
   10.875000000000000        (9.345916496238922285021341489441742994E-0016,1.656790487016183275810835511619347641E-0016)
   11.000000000000000      (-5.027341436792174792136536783699798707E-0016,-2.701263121609512992514881831840482187E-0016)
   11.125000000000000       (1.525163979850940448816724383330792159E-0016,-3.091930678060033446437041677197487046E-0016)
   11.250000000000000       (-7.835984621874224341764623081807771568E-0016,1.001605669792230812843111099790626180E-0015)
   11.375000000000000        (1.534856099051543937226228250427894867E-0016,1.958733634629848360334350232243908993E-0016)
   11.500000000000000       (-1.052242094166674890006235861394293988E-0016,6.574720817315358185768938636116415502E-0016)
   11.625000000000000        (1.039912320108881926244348856743689065E-0015,4.111866366808606050143126327847559964E-0017)
