   0.0000000000000000                     (0.393711035406870392128197977399395307,0.00000000000000000000000000000000000)
  0.12500000000000000             (0.407130502629800145807220073021867989,-2.631302547315556306284074010533251923E-0002)
  0.25000000000000000             (0.453325317448595088053493867416743106,-5.806561357971978487885422333151052293E-0002)
  0.37500000000000000                   (0.558076304062990466244834915362652169,-0.105535058608084339640790501797601950)
  0.50000000000000000                   (0.819988608023665111293489540858920778,-0.201895930319547284210987911329223059)
  0.62500000000000000                    (2.00697660884604125771984105162937650,-0.597399859627072204814016025802958182)
  0.75000000000000000                    (-2.80272318735472933504832882050810542,0.956437407434367866660201646919021759)
  0.87500000000000000                   (-0.756376810467151168762782840767115126,0.283089357554136772058833345993287374)
   1.0000000000000000                   (-0.423340299256704271008470842049413755,0.166516329633213195235089041920287911)
   1.1250000000000000                   (-0.291943470212185485429128790664049778,0.115127680292988799175570950356333529)
   1.2500000000000000             (-0.225287524919379619072799929812133069,8.390795610188542421622471401856591499E-0002)
   1.3750000000000000             (-0.188534013420931952936971094473981807,6.074311349665355489051841449802287565E-0002)
   1.5000000000000000             (-0.169648591294080041725899980593479646,4.036075775293327110156299288196863566E-0002)
   1.6250000000000000             (-0.165094172071509899737027451760460768,1.890263884587132039840125951345870991E-0002)
   1.7500000000000000            (-0.177848556690807908097084161624602502,-9.154383111834193638293015465361351920E-0003)
   1.8750000000000000            (-0.225872539063209013491068823984200089,-5.878470748361134109951742930631014578E-0002)
   2.0000000000000000                  (-0.426620667843064700150177571827406071,-0.216505778506948755899299733623713280)
   2.1250000000000000                      (1.47307092889720751523047491670235616,1.15394555876004532999045314572954470)
   2.2500000000000000                    (0.217941427663394227519004573766210954,0.233863354607337868649821695416754749)
   2.3750000000000000                    (0.108460558100448417614524816656226588,0.147376565924143349741820817450147181)
   2.5000000000000000              (6.982801867323186620560050380193619778E-0002,0.113333313086145700193101756656420697)
   2.6250000000000000        (5.102261395149780425916223439378221842E-0002,9.447264859164813121502210988757679940E-0002)
   2.7500000000000000        (4.035851563647595457845175329336084998E-0002,8.215981791105616685565396597457631653E-0002)
   2.8750000000000000        (3.374098005122488442265869945189873723E-0002,7.330891047665596637683311009516203258E-0002)
   3.0000000000000000        (2.938202846656262881631674788439984507E-0002,6.653436910765224356742035364833692588E-0002)
   3.1250000000000000        (2.638626173746553074815222693822162529E-0002,6.111718576222926481917882865902034885E-0002)
   3.2500000000000000        (2.426103409815748479207165465328531050E-0002,5.664455930235722251681946293373120333E-0002)
   3.3750000000000000        (2.271600042199555858870839673115096465E-0002,5.286105427669310072118572319089201810E-0002)
   3.5000000000000000        (2.157081725037833439383291984179922902E-0002,4.959920166468240114422783975501099901E-0002)
   3.6250000000000000        (2.070872557676541920885250783230806613E-0002,4.674403875599278756486848954396417488E-0002)
   3.7500000000000000        (2.005155073991578367959971233746143196E-0002,4.421363941157896396961080116775492163E-0002)
   3.8750000000000000        (1.954547749499118854759881726048813875E-0002,4.194778379162736350512506074947264768E-0002)
   4.0000000000000000        (1.915258369885291831036924211311510578E-0002,3.990103993164319871967565169997844182E-0002)
   4.1250000000000000        (1.884560859448729103366213251983809973E-0002,3.803836478392504162384966813361082224E-0002)
   4.2500000000000000        (1.860461536654396932423292276863648994E-0002,3.633220891215071384179875143453292549E-0002)
   4.3750000000000000        (1.841480312224879481449546082899853694E-0002,3.476055315245108094444098021916755121E-0002)
   4.5000000000000000        (1.826503799094891986048688940452610062E-0002,3.330554215185028996329076174424479190E-0002)
   4.6250000000000000        (1.814684626813194155380483542011336210E-0002,3.195251130532905055959298302028911828E-0002)
   4.7500000000000000        (1.805371145756297224773511473193507303E-0002,3.068927963447211925528234317226308129E-0002)
   4.8750000000000000        (1.798057538106957109183476735516343682E-0002,2.950562654403976459822598322676318309E-0002)
   5.0000000000000000        (1.792347887747291011051723186793478073E-0002,2.839289830745769718017575433067455841E-0002)
   5.1250000000000000        (1.787929958419821582149727292019242727E-0002,2.734370775598843785419248841037271302E-0002)
   5.2500000000000000        (1.784555825895373321503611069768536278E-0002,2.635170203973701339687034436730079071E-0002)
   5.3750000000000000        (1.782027415378742711106692598135438110E-0002,2.541138085336446811465950283678906305E-0002)
   5.5000000000000000        (1.780185593318797221793332505390829267E-0002,2.451795258692732627369782481352695326E-0002)
   5.6250000000000000        (1.778901864239944465841561384307037410E-0002,2.366721933604533589875526569511710839E-0002)
   5.7500000000000000        (1.778071996848944863172456347860975783E-0002,2.285548412605243142775934006829621740E-0002)
   5.8750000000000000        (1.777611092801388211385232885697693818E-0002,2.207947541664661054987494129373267199E-0002)
   6.0000000000000000        (1.777449743916167254395025742158489018E-0002,2.133628518127660410401929528757539425E-0002)
   6.1250000000000000        (1.777531017421177232259229398847656884E-0002,2.062331774713180997286277079238445174E-0002)
   6.2500000000000000        (1.777808075986875318508528302601357968E-0002,1.993824723711008180493813847057117221E-0002)
   6.3750000000000000        (1.778242287918048784154605450376910477E-0002,1.927898194222781543359776169308014089E-0002)
   6.5000000000000000        (1.778801718366995581446516506711812659E-0002,1.864363431871783065705340802148868076E-0002)
   6.6250000000000000        (1.779459918608732598893921139201249080E-0002,1.803049558141943480223544086029356894E-0002)
   6.7500000000000000        (1.780194949854787192293775883018999600E-0002,1.743801407716917618035452885125070271E-0002)
   6.8750000000000000        (1.780988592650319981768166635704010417E-0002,1.686477678570585463667543996478432179E-0002)
   7.0000000000000000        (1.781825703885069563218105098494475689E-0002,1.630949342277432400130499098743238177E-0002)
   7.1250000000000000        (1.782693691794728532531224209536871781E-0002,1.577098272001428310648196069899178517E-0002)
   7.2500000000000000        (1.783582085715574670976841598683379958E-0002,1.524816053484306014865513645665133098E-0002)
   7.3750000000000000        (1.784482182265419747433851345239198748E-0002,1.474002950612860262914825225983295011E-0002)
   7.5000000000000000        (1.785386753422150867787210202896610966E-0002,1.424567002142293898050933748650762245E-0002)
   7.6250000000000000        (1.786289804932854203399799931068245038E-0002,1.376423230176559308119209641682233715E-0002)
   7.7500000000000000        (1.787186375801099432083819900712586855E-0002,1.329492944257329010857420811897490109E-0002)
   7.8750000000000000        (1.788072371415895917753398987242583644E-0002,1.283703127557001764742772687758882300E-0002)
   8.0000000000000000        (1.788944424326296235288792266042692924E-0002,1.238985893836999915437250345304719824E-0002)
   8.1250000000000000        (1.789799777807674203302509753437947228E-0002,1.195278005603512958760881636277106451E-0002)
   8.2500000000000000        (1.790636188269516097522244423160454053E-0002,1.152520445361952664167421484698686234E-0002)
   8.3750000000000000        (1.791451843288799391128278334757883602E-0002,1.110658033085691007745904429596489049E-0002)
   8.5000000000000000        (1.792245292635116807719221526068907150E-0002,1.069639084022046926140124797955126296E-0002)
   8.6250000000000000        (1.793015390122174768322701152904283128E-0002,1.029415101808696882000619855111851605E-0002)
   8.7500000000000000        (1.793761244508580679717970974606638957E-0002,9.899405025784170492214107945631969946E-0003)
   8.8750000000000000        (1.794482177974462447423005173207249774E-0002,9.511723663274869086122519388188042231E-0003)
   9.0000000000000000        (1.795177690958579203735755127986452411E-0002,9.130702123324755405637147363271149987E-0003)
   9.1250000000000000        (1.795847432341511859085289029904127472E-0002,8.755957958168190735725072054064268140E-0003)
   9.2500000000000000        (1.796491174137519035224441859469304986E-0002,8.387129234456362654545163340822562449E-0003)
   9.3750000000000000        (1.797108789987149483113253288072854655E-0002,8.023872855261720674694657794037074743E-0003)
   9.5000000000000000        (1.797700236867576749900484459807415706E-0002,7.665863030648556812635986466874041362E-0003)
   9.6250000000000000        (1.798265539526038058201237112118765584E-0002,7.312789880531726846112762126937766797E-0003)
   9.7500000000000000        (1.798804777221499566486784422734962615E-0002,6.964358155568092658982908636706499056E-0003)
   9.8750000000000000        (1.799318072429559316139503377239888111E-0002,6.620286063461532522792798686743264929E-0003)
   10.000000000000000        (1.799805581213421925260671927325643959E-0002,6.280304189553327971428695101469491256E-0003)
   10.125000000000000        (1.800267485014569855746809044327550071E-0002,5.944154501842650830343782544996709583E-0003)
   10.250000000000000        (1.800703983653668612688170322126445618E-0002,5.611589431627025446989515006911530258E-0003)
   10.375000000000000        (1.801115289361724908251273816345736120E-0002,5.282371021996363655858863582225099278E-0003)
   10.500000000000000        (1.801501621692841609451745012504102966E-0002,4.956270137160899126134614369266719918E-0003)
   10.625000000000000        (1.801863203188767070878942011849130109E-0002,4.633065726368242798550302596343880836E-0003)
   10.750000000000000        (1.802200255686301291138898144204370727E-0002,4.312544136787919900158708899630462553E-0003)
   10.875000000000000        (1.802512997175525713947298330045387005E-0002,3.994498470282948751384639233134765891E-0003)
   11.000000000000000        (1.802801639127413180090849601166856114E-0002,3.678727979510751366214430496551663495E-0003)
   11.125000000000000        (1.803066384227538520278358955288189786E-0002,3.365037499155493122835953998111899397E-0003)
   11.250000000000000        (1.803307424453126917849489566521803304E-0002,3.053236908529749433228733797003166467E-0003)
   11.375000000000000        (1.803524939448227608597525237106495436E-0002,2.743140622081275225618706048976386526E-0003)
   11.500000000000000        (1.803719095155539371929739535635070808E-0002,2.434567104603328895808003829449786146E-0003)
   11.625000000000000        (1.803890042666176790438380883805768784E-0002,2.127338408226417009374436392795912359E-0003)
   11.750000000000000        (1.804037917261853111935349091482588662E-0002,1.821279728458474527440323201644134946E-0003)
   11.875000000000000        (1.804162837620203882609968049129650297E-0002,1.516218976753734590859136661485491281E-0003)
   12.000000000000000        (1.804264905166533047230074888047005105E-0002,1.211986367191635289577080458182727696E-0003)
   12.125000000000000        (1.804344203550536969733631553562887825E-0002,9.084140150471073665118037495591882259E-0004)
   12.250000000000000        (1.804400798237870369324019800332703474E-0002,6.053355450940702867341973770298420908E-0004)
   12.375000000000000        (1.804434736202089144788015222653581209E-0002,3.025857075964014484685633970724906377E-0004)
