   12.000000000000000                     (4.90211310202772514001126851155816855,0.618033766793522048572723767511783714)
   12.400000000000000                     (2.92310444707083188291804319653226239,-2.72758873549187044963326051884548646)
   12.800000000000001                   (-0.462476526579882672195971724042977566,-2.13811862888095362096616986869219904)
   13.200000000000001                   (-0.617396990924777701214014571510863598,0.911796955967329128128354411285459388)
   13.600000000000001                      (2.46807730634690877455732316458308568,1.57832136649242248557742758887745883)
   14.000000000000000                     (4.17557028500702835708693627715986540,-1.61803413719233295077885713389213892)
   14.400000000000000                     (1.66329983778454074233076947958266572,-4.71272262598769729840006114487710408)
   14.800000000000001                    (-2.17638479843628369656033970006438771,-3.74758518882820117928529821661002191)
   15.200000000000001                   (-2.67771773263441653492397690030996449,-0.220873615619905329771839236056701080)
   15.600000000000001                    (0.190801598663196930913160814395858114,0.993616689811678334719008075928996652)
   16.000000000000000                     (1.82442925302903375386967544811528485,-1.61803381773884459246203294944810575)
   16.400000000000002                   (-0.613975705666979797524209992162936367,-4.12801728684308870878330749704190781)
   16.800000000000001                    (-4.23670522200103225344857114242557939,-2.61491406006618927699435619168026823)
   17.199999999999999                     (-4.39162555242333998546130805510217382,1.38859344874385947357133706052140521)
   17.600000000000001                     (-1.06900245303807709310558786754887760,2.97875091249359977982704770456024295)
   18.000000000000000                     (1.09788706407572889632935560316917830,0.618034313724200077131762373177370177)
   18.400000000000002                   (-0.761604683261856295616684843081149578,-1.78151567208770166333838949594258341)
   18.800000000000001                   (-3.79614494584870094449849302687921804,-0.305418256885597966984429125848398175)
   19.200000000000003                     (-3.39055801627259214490135904318025824,3.51596928635818193409540783741872846)
   19.600000000000001                     (0.429671556791354924008233052965691377,4.79033596633002965291779910672280597)
   20.000000000000000                      (3.00000037450703923000533238772856505,1.99999999641944744962270876603314755)
   20.400000000000002                    (1.42443111996051218623088369846579548,-0.916003317960304192204606404451295523)
   20.800000000000001             (-1.46354329361110937892269487370892772,-1.074258780380356615644520113577121159E-0002)
   21.200000000000003                     (-1.05795648937354184285288237941942643,3.22129274339268832305822228551961646)
   21.600000000000001                      (2.61570705085346500321414689834104768,3.92482279414392787464144780649435412)
   22.000000000000000                     (4.90211315240208273793565612498275334,0.618033600135242060938541206298922001)
   22.400000000000002                     (2.92310446631868194033476110211304673,-2.72758893148202229762569580451487435)
   22.800000000000001                   (-0.462476569157812868026617633709409669,-2.13811880248302346125571638009592977)
   23.200000000000003                   (-0.617397063163433794663835976284842104,0.911796777773933939293305204549202994)
   23.600000000000001                      (2.46807717949690042594996608117716569,1.57832123158985518562585765462407035)
   24.000000000000000                     (4.17557014100586494350163187761534150,-1.61803425566745722374634172273988969)
   24.400000000000002                     (1.66329965619056012075505626872973271,-4.71272268638522141665277855485306173)
   24.800000000000001                    (-2.17638497672312982206618201111910450,-3.74758522035605094168678236240164954)
   25.200000000000003                   (-2.67771792590155533391083236425098895,-0.220873584367844417987656699061873345)
   25.600000000000001                    (0.190801432049538402823407009062303724,0.993616751033992409607116983026128667)
   26.000000000000000                     (1.82442909404764961197820941729980541,-1.61803370056815353307977663493691449)
   26.400000000000002                   (-0.613975817536797891346601710306210993,-4.12801714992937055529700508776717831)
   26.800000000000001                    (-4.23670530921975779000427265120859149,-2.61491388414279016309763743900365025)
   27.200000000000003                     (-4.39162558002107204810766845480341989,1.38859362564844285051876949407171489)
   27.600000000000001                     (-1.06900244877041072929506786363792822,2.97875110530655950962434771137903716)
   28.000000000000000                     (1.09788712943041649686193626473985028,0.618034485108078073521955697215789723)
   28.400000000000002                   (-0.761604590416516963958107681520323683,-1.78151550857404292922236149066083661)
   28.800000000000001                   (-3.79614480185661276047329640880993191,-0.305418135087729043498462011442941574)
   29.200000000000003                     (-3.39055785967118935045389592914243980,3.51596938149710226219815518013233567)
   29.600000000000001                     (0.429671745652191730720611853173207518,4.79033600682211971593331979767202084)
   30.000000000000000                      (3.00000055427041834451963320904419010,2.00000000089826732538795786270498419)
   30.400000000000002                    (1.42443130882113706779089433787077080,-0.916003370302987484568948952576318446)
   30.800000000000001             (-1.46354313700971905184268891342887789,-1.074267395776001200048554555795467020E-0002)
   31.200000000000003                     (-1.05795634538154153912753018045138339,3.22129260972691149723671909647894811)
   31.600000000000001                      (2.61570714369867453569566965430710985,3.92482263969697880116332543507555406)
   32.000000000000000                     (4.90211321775668957089904980763381276,0.618033416849233551202305409468265927)
   32.399999999999999                     (2.92310447058615120435792954078985674,-2.72758911508944927756932612769788767)
   32.800000000000004                   (-0.462476596755478203050208607646223840,-2.13811899134041842464891136337570701)
   33.200000000000003                   (-0.617397150382200101834756374949757843,0.911796611255719501175056456770375354)
   33.600000000000001                      (2.46807706762720893953371575959565184,1.57832108265679848229321490533974311)
   34.000000000000000                     (4.17556998202442645440551547981304414,-1.61803436316674995512874080077718942)
   34.399999999999999                     (1.66329948957666658739643216103096152,-4.71272275970775229814710609856486586)
   34.800000000000004                    (-2.17638516999018031037633743218453023,-3.74758524159498163600112811210533580)
   35.200000000000003                   (-2.67771810418839976319362940573564926,-0.220873565033725223876511726106078388)
   35.600000000000001                    (0.190801250455446027073975461176765625,0.993616821872024502403556258720421415)
   36.000000000000000                     (1.82442895004653530908433402246348988,-1.61803359438966361045545983984760356)
   36.399999999999999                   (-0.613975944386859415616924222902800666,-4.12801700405832107645379505740700943)
   36.800000000000004                    (-4.23670538145818459119909084357855702,-2.61491371835449573640755066968171766)
   37.200000000000003                     (-4.39162562259887971256216253885297412,1.38859381086690053611489398253504999)
   37.600000000000001                     (-1.06900242952238058289165674860947551,2.97875128878359101531547128994842145)
   38.000000000000000                     (1.09788717980485835430426012799312718,0.618034664176674684103749435140689754)
   38.400000000000006                   (-0.761604482590814719646360189221881728,-1.78151535364606883464806187526565746)
   38.800000000000004                   (-3.79614467284470290286033212221098569,-0.305418006220582159160700877704138791)
   39.200000000000003                     (-3.39055768808954620423828519452042989,3.51596946875832281785302443198517361)
   39.600000000000001                     (0.429671919532612120191811420127546403,4.79033605378111395557353406511741630)
   40.000000000000000                      (3.00000074901407011642732340832843461,1.99999999817153781354928898855389500)
   40.400000000000006                    (1.42443148270182323324317002013056603,-0.916003416769556874887855460485590912)
   40.800000000000004             (-1.46354296542804612881952248439290680,-1.074276667730317774842165832580193231E-0002)
   41.200000000000003                     (-1.05795621636980402238944420574088408,3.22129248135714440339303948872548687)
   41.600000000000001                      (2.61570725152430155260006535259836707,3.92482247929788307040610786376495293)
   42.000000000000000                     (4.90211326813101213319138392571916040,0.618033238288272682414814941499745461)
   42.400000000000006                     (2.92310448983419385397352381653954089,-2.72758930405938885881415893907781349)
   42.800000000000004                   (-0.462476639333444564308297400248344821,-2.13811917603583417622016952540272312)
   43.200000000000003                   (-0.617397222620742127107538418963541108,0.911796439943899390656278577460349210)
   43.600000000000001                      (2.46807694077706792626986125376442073,1.57832093732995956982658218154511630)
   44.000000000000000                     (4.17556983802324113862946310180549250,-1.61803447490829523454191285086588243)
   44.400000000000006                     (1.66329930798281370001898155572309825,-4.71272282997437421735763707579666710)
   44.800000000000004                    (-2.17638534827708223689256906673565175,-3.74758526654132802455634086704121086)
   45.200000000000003                   (-2.67771829745542857579748675346938416,-0.220873543189587664080081025520784683)
   45.600000000000001                    (0.190801083841631231216951977365749237,0.993616889524142407402936168598805450)
   46.000000000000000                     (1.82442879106517576651705748453476523,-1.61803348624401979711958263221751991)
   46.400000000000006                   (-0.613976056256165129533709810907424041,-4.12801686086357792822387251974274468)
   46.800000000000004                    (-4.23670546867697795131305799939930216,-2.61491355114106791148858942916353945)
   47.200000000000003                     (-4.39162565019652550082504562662033193,1.38859399390840978471472844445493652)
   47.600000000000001                     (-1.06900242525459868330868891474042701,2.97875147314496459444659565718241724)
   48.000000000000000                     (1.09788724515958022250002487494348836,0.618034841558571165518331486989886729)
   48.400000000000006                   (-0.761604389745529499130683701903281211,-1.78151519837594747033029527771018260)
   48.800000000000004                   (-3.79614452885253580122440905082171840,-0.305417878557245647963407619561498411)
   49.200000000000003                     (-3.39055753148818057995194471053390669,3.51596955581697048234534461605343775)
   49.600000000000001                     (0.429672108393457950105547540674720127,4.79033610001233059528461126926975548)
   50.000000000000000                      (3.00000092877744848146002353442673492,1.99999999469313764652712678642782260)
   50.400000000000006                    (1.42443167156244664151821976463540133,-0.916003463493272117964789527191843267)
   50.800000000000004             (-1.46354280882666676086684924494718891,-1.074286070240045690999014972447277977E-0002)
   51.200000000000003                     (-1.05795607237762689408243403538631791,3.22129235319621001629894261544870260)
   51.600000000000001                      (2.61570734436948503043212396200673624,3.92482231703096101851149074939215939)
   52.000000000000000                     (4.90211333348558462324293359986293241,0.618033060398679142380291066782339969)
   52.400000000000006                     (2.92310449410179072086833876444824383,-2.72758949546822811571697725885982246)
   52.800000000000004                   (-0.462476666931363987808783958702079058,-2.13811935960037778464402052832936133)
   53.200000000000003                   (-0.617397309839663633556079393848303836,0.911796265611196261614568328875625066)
   53.600000000000001                      (2.46807682890719199110696609523369897,1.57832079359112603776984796044946543)
   54.000000000000000                     (4.17556967904178459402364667092461240,-1.61803459026651642923299483845436182)
   54.400000000000006                     (1.66329914136906301101285677145191175,-4.71272289819768452214690783827576986)
   54.800000000000004                    (-2.17638554154415358619116937354113760,-3.74758529571560217438208761613598419)
   55.200000000000003                   (-2.67771847574229461481375201862063245,-0.220873518848153191340419482457975389)
   55.600000000000001                    (0.190800902247875960040320029332962504,0.993616952318523987234621973129429115)
   56.000000000000000                     (1.82442864706408817968819704843852380,-1.61803337514862066165620589544315420)
   56.400000000000006                   (-0.613976183106371054262423393913527843,-4.12801672317793638550021760746213648)
   56.800000000000004                    (-4.23670554091539127657623332272385587,-2.61491338052450451555572480286598723)
   57.200000000000003                     (-4.39162569277441797904989089772216859,1.38859417076439222156202216631478874)
   57.600000000000001                     (-1.06900240600669524944049779441738801,2.97875166136102606396658281672843434)
   58.000000000000000                     (1.09788729553405286763352018962214211,0.618035012050242042335004506976303599)
   58.400000000000006                   (-0.761604281919797422543450050180183423,-1.78151503880008282571033292348398840)
   58.800000000000004                   (-3.79614439984062194628125897088349961,-0.305417758522628532574969296654657888)
   59.200000000000003                     (-3.39055735990633876246595009002901349,3.51596964763136414508843469013139301)
   59.600000000000001                     (0.429672282273879919882053769556287939,4.79033613783781616500473843627222245)
   60.000000000000000                      (3.00000112352109345773809174218835973,1.99999999641918001934478240707171500)
   60.400000000000006                    (1.42443184544296174189524519539348119,-0.916003519444128640737137810675247478)
   60.800000000000004             (-1.46354263724524257503413443811527872,-1.074294907758967723689491283584727340E-0002)
   61.200000000000003                     (-1.05795594336593913198538280193275523,3.22129221493515760039861322402562450)
   61.600000000000001                      (2.61570745219491253053630071827783886,3.92482216085604461844487503827954392)
   62.000000000000000                     (4.90211338385987577183680019018474145,0.618032871475151231895095821124790329)
   62.400000000000006                     (2.92310451334963652676221106184659384,-2.72758968034944177752053421403786484)
   62.800000000000004                   (-0.462476709509362724670171494713299674,-2.13811955520347768197738859764983252)
   63.200000000000003                   (-0.617397382078329062279679893876211686,0.911796098232505042920662463403976163)
   63.600000000000001                      (2.46807670205735217161494081629928687,1.57832063672563032714537992752329838)
   64.000000000000000                     (4.17556953504057750089309978667118616,-1.61803469825766620757780214236835106)
   64.400000000000006                     (1.66329895977466520768259997258114699,-4.71272298073479050811229409460049548)
   64.799999999999997                    (-2.17638571983114775349477640474187115,-3.74758531712724494335781282198299260)
   65.200000000000003                   (-2.67771866900941105005166328849063657,-0.220873510125644247035621287608573310)
   65.600000000000009                    (0.190800735633661154876433264975702176,0.993617023244490066136390030664656118)
   66.000000000000000                     (1.82442848808273860946032782337027291,-1.61803328111857438936240520088842771)
   66.400000000000006                   (-0.613976294976027500006519674588358183,-4.12801657702790471483437676738641833)
   66.799999999999997                    (-4.23670562813425048201503825131131658,-2.61491322859411151020817069438556403)
   67.200000000000003                     (-4.39162572037182902675189296437134825,1.38859435636775135207377267959066322)
   67.600000000000009                     (-1.06900240173942755393304251976535162,2.97875182905835043421782970445138603)
   68.000000000000000                     (1.09788736088881092728749227302472929,0.618035191503065801031600026176700630)
   68.400000000000006                   (-0.761604189074388386072440788228560058,-1.78151490183915050152517838687907383)
   68.799999999999997                   (-3.79614425584864089267709985161481905,-0.305417629409933144331439809982466382)
   69.200000000000003                     (-3.39055720330495053025900552154726644,3.51596971440275578210330895773845510)
   69.600000000000009                     (0.429672471134529723443162973068898198,4.79033618472447972758364354597332030)
   70.000000000000000                      (3.00000130328447885293075083815527862,1.99999997024875419558464951542739036)
   70.400000000000006                    (1.42443203430366144375413216226687049,-0.916003566539700451857617730552308893)
   70.799999999999997             (-1.46354248064408114933320385742236473,-1.074306875577321064243672496066075198E-0002)
   71.200000000000003                     (-1.05795579937398546245694739323119344,3.22129208505594826301403079175736527)
   71.600000000000009                      (2.61570754504000994825560503162458548,3.92482196923680411069717786476313867)
   72.000000000000000                     (4.90211344921441692653048130652866010,0.618032690074802352545770367496133147)
   72.400000000000006                     (2.92310451761680843267917655191002987,-2.72758990581557646448451744509056932)
   72.799999999999997                   (-0.462476737107313193747039989892643993,-2.13811974470537645201541668697462018)
   73.200000000000003                   (-0.617397469297282845993978836098339858,0.911795883731703532146723469072352386)
   73.600000000000009                      (2.46807659018705318293395243213310883,1.57832048369445547668753766857445633)
   74.000000000000000                     (4.17556937605909346694550617020086852,-1.61803486192601665202425133017723764)
   74.400000000000006                     (1.66329879316090254344900828488198497,-4.71272306300518428041990855723925329)
   74.799999999999997                    (-2.17638591309821030508547448239894760,-3.74758540581204122450370598673034533)
   75.200000000000003                   (-2.67771884729607175489634424834412308,-0.220873506783079625354629772769108540)
   75.600000000000009                    (0.190800554039599867058169939525444256,0.993617010482734328950219378509819542)
   76.000000000000000                     (1.82442834408166716551538373549859468,-1.61803320160066260524758831687069478)
   76.400000000000006                   (-0.613976421825883670923121486275519948,-4.12801653916116238144049878381135840)
   76.800000000000011                    (-4.23670570037243661814436630637498371,-2.61491310654489003069633375222754428)
   77.200000000000003                     (-4.39162576294969136026432406046571064,1.38859439380318205533953608110140602)
   77.600000000000009                     (-1.06900238249116314235113233849708935,2.97875193924729853078266437574447296)
   78.000000000000000                     (1.09788741126331647953269068184453375,0.618035149775276905859477715794123918)
   78.400000000000006                   (-0.761604081248623097364999992575711221,-1.78151487792016256080710794895934531)
   78.800000000000011                   (-3.79614412683649674178553868985407687,-0.305417888621568800364510012381690697)
   79.200000000000003                     (-3.39055703172327894436099043152840077,3.51596952920183635099171220688621417)
   79.600000000000009                     (0.429672645014936497190357881631989268,4.79033509944031759428644357176860457)
