  0.29999999999999999      (-7.490140141916523288784395553106081670E-0009,-2.139834061290395223528319526027595849E-0008)
  0.31250000000000000      (-7.490146607515858835474582294873243369E-0009,-2.025548549547398207231467300249063957E-0008)
  0.32500000000000001      (-7.490145958767004249853530335926006030E-0009,-1.922318282611485395668062654856806863E-0008)
  0.33750000000000002      (-7.490150368561744797643530994160738268E-0009,-1.828494000264497367616080591183017275E-0008)
  0.34999999999999998      (-7.490143066677651531432606879875643392E-0009,-1.742742109874286146753947203267308250E-0008)
  0.36249999999999999      (-7.490138040561591653518855880519107038E-0009,-1.663978273222494070223181259233376365E-0008)
  0.37500000000000000      (-7.490140138938123525438527358766038542E-0009,-1.591304078478592992149555023270468445E-0008)
  0.38750000000000001      (-7.490146018195530976426782665948236572E-0009,-1.523974458740597722290871086631137356E-0008)
  0.40000000000000002      (-7.490147182317851194560738216273659595E-0009,-1.461361541244104475501784540655741014E-0008)
  0.41249999999999998      (-7.490151915329068113444161231844823035E-0009,-1.402936920969114259811816519738827927E-0008)
  0.42499999999999999      (-7.490144199154285329856836307743505642E-0009,-1.348245859010854329235996744025094352E-0008)
  0.43750000000000000      (-7.490151707515200331028538825480371842E-0009,-1.296902522151870578594903610638135904E-0008)
  0.45000000000000001      (-7.490144507236646505648344758419530727E-0009,-1.248569040773970663585782940166088181E-0008)
  0.46250000000000002      (-7.490158755927121387365705317061443872E-0009,-1.202955175264474137840064336706214630E-0008)
  0.47499999999999998      (-7.490148157842984451602286101899203173E-0009,-1.159805464513552564134737202700333820E-0008)
  0.48749999999999999      (-7.490155155433160580099600329738304179E-0009,-1.118897342685457832490632257545367574E-0008)
  0.50000000000000000              (2.99999999250986917823797226045680668,-1.080032509551254713729364993296189463E-0008)
  0.51249999999999996      (-7.490134821099556362717704813449140849E-0009,-1.043042190119164968989564449170157797E-0008)
  0.52500000000000002      (-7.490146491829489543065545815787816365E-0009,-1.007763594267380948369382753833817323E-0008)
  0.53749999999999998      (-7.490131244861489710356002984096547075E-0009,-9.740629329097036373526821475051598497E-0009)
  0.55000000000000004      (-7.490144618332565113468562574018947507E-0009,-9.418131067863688488641878721656351886E-0009)
  0.56250000000000000      (-7.490140701581966913080102752937901712E-0009,-9.109073832501168233163906973670051042E-0009)
  0.57499999999999996      (-7.490141995754693409087076508261747016E-0009,-8.812417066848851060160766604409945561E-0009)
  0.58750000000000002      (-7.490136881852730991444732068544816818E-0009,-8.527286257049603953062618705991233705E-0009)
  0.59999999999999998      (-7.490138322945181626619810418745430256E-0009,-8.252832045143770661914385208826900226E-0009)
  0.61250000000000004      (-7.490130369069424216494902871351891415E-0009,-7.988321419132495150134091508188614821E-0009)
  0.62500000000000000      (-7.490127811802792038553260010696878084E-0009,-7.733100567522095612591651022540222912E-0009)
  0.63749999999999996      (-7.490152475338123756041210644345556648E-0009,-7.486499814539530747001309556678677434E-0009)
  0.65000000000000002      (-7.490139487756534857388355751983439055E-0009,-7.247956890161241104321926487309359040E-0009)
  0.66249999999999998      (-7.490140319406502387411211966706264399E-0009,-7.016995818635236943036653823116016581E-0009)
  0.67500000000000004      (-7.490137581944086891104146498263456788E-0009,-6.793089196200750118290368310402342765E-0009)
  0.68750000000000000      (-7.490142405071950938438036048710710626E-0009,-6.575834923467629077660923606162175166E-0009)
  0.69999999999999996      (-7.490136762529640581940359392460766722E-0009,-6.364786638084161140955798776642303281E-0009)
  0.71250000000000002      (-7.490141549449688873282753389591965737E-0009,-6.159593667512012635496758198941322602E-0009)
  0.72499999999999998      (-7.490143872761788095193426361881857467E-0009,-5.959894840033425269522001804179348681E-0009)
  0.73750000000000004      (-7.490134014943080484873966835838007000E-0009,-5.765377592274315083791083985560918174E-0009)
  0.75000000000000000      (-7.490138199127271702750316481686857644E-0009,-5.575725309684355190534853208254223354E-0009)
  0.76249999999999996      (-7.490151007749174084147140606478276942E-0009,-5.390660919429250361150417918420243932E-0009)
  0.77500000000000002      (-7.490138592733548525464660113729945216E-0009,-5.209931682289853926454685713696824015E-0009)
  0.78749999999999998      (-7.490133961751980165664854939158453806E-0009,-5.033279351409897942020886239760644683E-0009)
  0.80000000000000004      (-7.490141013415881737781818430689507268E-0009,-4.860484344243922764393109720124419618E-0009)
  0.81250000000000000      (-7.490135360933624338870571450541639968E-0009,-4.691336482754041387005703819359045708E-0009)
  0.82499999999999996      (-7.490142316886204971393481852570838086E-0009,-4.525605582786256060381766772060649539E-0009)
  0.83750000000000002      (-7.490136809651325079019082856299385618E-0009,-4.363137860933605493048554270384240116E-0009)
  0.84999999999999998      (-7.490138401607595027982182421713606955E-0009,-4.203721309324449218815776581168924839E-0009)
  0.86250000000000004      (-7.490117403348680858077599118243890309E-0009,-4.047235049529664198360562748738719777E-0009)
  0.87500000000000000      (-7.490153358486355457926274697139023237E-0009,-3.893477893563406072858399612524112753E-0009)
  0.88749999999999996      (-7.490147103831028268599387689690362567E-0009,-3.742266786047376228720485204586393118E-0009)
  0.90000000000000002      (-7.490143368301462363709942404523736863E-0009,-3.593543629716627514478464453835550761E-0009)
  0.91249999999999998      (-7.490140718768420879137481180926078623E-0009,-3.447117800720748236343710026892977379E-0009)
  0.92500000000000004      (-7.490135953820716624476081026800556087E-0009,-3.302866459365590329574670120222201536E-0009)
  0.93750000000000000      (-7.490138399125796642678991068849806048E-0009,-3.160687699971426415680128111172665555E-0009)
  0.94999999999999996      (-7.490145233122132844305357964681799553E-0009,-3.020439977770889358063280296528740611E-0009)
  0.96250000000000002      (-7.490157529009704584008073335477676405E-0009,-2.882036813974524502735600533008541175E-0009)
  0.97499999999999998      (-7.490145164361099639666662615195605322E-0009,-2.745326366021744849622690083000142394E-0009)
  0.98750000000000004      (-7.490144074028430087613415739928047243E-0009,-2.610251495058656361883016596609452124E-0009)
   1.0000000000000000      (-7.490153067352575624557973696657205621E-0009,-2.476693640103563475686180245893334302E-0009)
   1.0125000000000000      (-7.490116708313833204053815360396264389E-0009,-2.344553305195376809495644343818495413E-0009)
   1.0249999999999999      (-7.490129188870118411570332766070214008E-0009,-2.213809473121443546265907799888951413E-0009)
   1.0375000000000001      (-7.490128780209759026302920099570267815E-0009,-2.084270967993076805778475264794526667E-0009)
   1.0500000000000000      (-7.490146846467139690848953831970657490E-0009,-1.955902119067523543126663512045343680E-0009)
   1.0625000000000000      (-7.490137789112942331542223430735774605E-0009,-1.828604037301611074745915821860653559E-0009)
   1.0750000000000000      (-7.490145850347258733545225351077830120E-0009,-1.702322050111570484486266439639839048E-0009)
   1.0874999999999999      (-7.490136212974850036686749328264514132E-0009,-1.576974091855668580244839463417848042E-0009)
   1.1000000000000001      (-7.490148881474751724643384798316881834E-0009,-1.452470793162531021602535983347617495E-0009)
   1.1125000000000000      (-7.490146291963046761724222720388620125E-0009,-1.328742490691083506383892533545968573E-0009)
   1.1250000000000000      (-7.490141698001535982470298708797471679E-0009,-1.205740519622235327856137375609461544E-0009)
   1.1375000000000000      (-7.490148866079202016006263182704849029E-0009,-1.083364394063020972834265378004627790E-0009)
   1.1499999999999999      (-7.490135768636165687789980139471961927E-0009,-9.615627989170756598452360030217532711E-0010)
   1.1625000000000001      (-7.490134459443003954292542882248978353E-0009,-8.402810600475588811223197100522203247E-0010)
   1.1750000000000000      (-7.490143189483151990314546386670189627E-0009,-7.194288759060706778530839565607079695E-0010)
   1.1875000000000000      (-7.490144886004049288397810757132809375E-0009,-5.989578213513810912828099860956736029E-0010)
   1.2000000000000000      (-7.490144510466687504907073713696875472E-0009,-4.787801249444621696176786806516344556E-0010)
   1.2124999999999999      (-7.490143785590376505149140458301150646E-0009,-3.588722214270743445865139016920622399E-0010)
   1.2250000000000001      (-7.490131125594848370991510322408783914E-0009,-2.391405191790335674998962217128374600E-0010)
   1.2375000000000000      (-7.490137151404843688403799597092468638E-0009,-1.195395258235620894161689971161536861E-0010)
